kode,uraian,satuan,tenaga,bahan,alat
1.1,25500,ls,-,-,-
0.1,4180,ls,-,-,-
5.2.13,"Pemasangan 1 Unit Clamp PVC 1""",ls,-,-,-
0.012,100000,ls,-,-,-
0.02,145000,ls,-,-,-
0.002,175000,ls,-,-,-
0.001,200000,ls,-,-,-
1.2,1500,ls,-,-,Biaya Umum dan Keuntungan 10% - 15% x D 0.1
5.2.14,Pemasangan 1 unit Copper Air Terminal Base 15 mm (dudukan),ls,-,-,-
0.217,100000,ls,-,-,-
0.362,145000,ls,-,-,-
0.036,175000,ls,-,-,-
0.012,200000,ls,-,-,-
1.1,189000,ls,-,-,-
0.1,29079,ls,-,-,-
5.2.15,Pemasangan 1 unit 15x500 mm Aluminium Air Rod,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
1.1,160000,ls,-,-,-
0.1,24891,ls,-,-,-
5.2.16,Pemasangan 1 unit 15x500 mm Coper Air Rod,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
1.1,582000,ls,-,-,-
0.1,71311,ls,-,-,-
5.2.17,Pemasangan 1 m' 25x3 mm Bare Aluminium Tape,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
1.1,58620,ls,-,-,-
0.1,13739.2,ls,-,-,-
5.2.18,"Pemasangan 1 buah 5/8"" x 1800 mm Extensible Copperbond Rod",ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
1.1,496000,ls,-,-,-
0.1,61851,ls,-,-,-
5.2.19,"Pemasangan 1 buah 5/8"" Copperbond Rod",ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
1.1,185000,ls,-,-,-
0.1,27641,ls,-,-,-
5.2.20,"Pemasangan 1 buah Grounding Rod Gip 1"" Panjang 1 m",ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
1.05,142500,ls,-,-,-
0.1,22253.5,ls,-,-,-
5.2.21,"Pemasangan 1 buah Grounding Rod Gip 1"" Panjang 2m",ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
1.05,285000,ls,-,-,-
0.1,37216,ls,-,-,-
5.2.22,"Pemasangan 1 buah 1"" Rod Coupling",ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
1.05,130000,ls,-,-,-
0.1,20941,ls,-,-,-
5.2.23,Pemasangan 1 buah Exothermic Welding,ls,-,-,-
0.133,100000,ls,-,-,-
0.223,145000,ls,-,-,-
0.022,175000,ls,-,-,-
0.007,200000,ls,-,-,-
1.1,185000,ls,-,-,-
0.1,25438.5,ls,-,-,-
5.2.24,Pemasangan 1 unit Surge Arrester 1 Phase ( 15 KA),ls,-,-,-
0.181,100000,ls,-,-,-
0.302,145000,ls,-,-,-
0.03,175000,ls,-,-,-
0.01,200000,ls,-,-,-
1.1,690000,ls,-,-,-
0.1,82814,ls,-,-,-
5.2.25,Pemasangan 1 unit Surge Arrester 3 Phase ( 15 KA),ls,-,-,-
0.257,100000,ls,-,-,-
0.429,145000,ls,-,-,-
0.043,175000,ls,-,-,-
0.014,200000,ls,-,-,-
1.1,962000,ls,-,-,-
0.1,115643,ls,-,-,-
5.3,PEKERJAAN SISTEM PENCAHAYAAN,ls,-,-,-
5.3.1,Pemasangan Lampu dan Armatur,ls,-,-,-
5.3.1.1,Pemasangan 1 titik Instalasi Lampu,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
8.8,21300,ls,-,-,-
8.8,4000,ls,-,-,-
21.5,322.5,ls,-,-,-
0.1,32250.05,ls,-,-,-
5.3.1.2,Pemasangan 1 titik Instalasi Lampu (Kabel LSOH),ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
8.8,21300,ls,-,-,-
8.8,4000,ls,-,-,-
21.5,322.5,ls,-,-,-
0.1,32250.05,ls,-,-,-
5.3.1.3,"Pemasangan 1 Unit Downlight 5 inch 14,5 Watt LED",ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,82000,ls,-,-,-
0.1,11484,ls,-,-,-
5.3.1.4,Pemasangan 1 Unit Fitting E27 + 10 Watt LED,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,22000,ls,-,-,-
1.1,5200,ls,-,-,-
0.1,5456,ls,-,-,-
5.3.1.5,Pemasangan 1 Unit Fitting E27 + 10 Watt LED c/w Nicad Battery,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,22000,ls,-,-,-
1.1,5200,ls,-,-,-
1.1,110000,ls,-,-,-
0.1,17556,ls,-,-,-
5.3.1.6,Pemasangan 1 Unit Fitting E27 + 19 Watt LED,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,70500,ls,-,-,-
1.1,5200,ls,-,-,-
0.1,10791,ls,-,-,-
5.3.1.7,Pemasangan 1 Unit Fitting E27 + 19 Watt LED  c/w Nicad Battery,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,70500,ls,-,-,-
1.1,5200,ls,-,-,-
1.1,110000,ls,-,-,-
0.1,22891,ls,-,-,-
5.3.1.8,Pemasangan 1 Unit RM TKI 2 x 16 Watt LED,ls,-,-,-
0.129,100000,ls,-,-,-
0.215,145000,ls,-,-,-
0.021,175000,ls,-,-,-
0.007,200000,ls,-,-,-
1.1,265000,ls,-,-,-
0.1,34065,ls,-,-,-
5.3.1.9,Pemasangan 1 Unit Lampu Sorot LED 100 watt,ls,-,-,-
0.129,100000,ls,-,-,-
0.215,145000,ls,-,-,-
0.021,175000,ls,-,-,-
0.007,200000,ls,-,-,-
1.1,125000,ls,-,-,-
0.1,18665,ls,-,-,-
5.3.1.10,Pemasangan 1 Unit Lampu Sorot RGB 30 Watt 100 untuk Outdoor,ls,-,-,-
0.129,100000,ls,-,-,-
0.215,145000,ls,-,-,-
0.021,175000,ls,-,-,-
0.007,200000,ls,-,-,-
1.1,34000,ls,-,-,-
1.1,18000,ls,-,-,-
0.1,10635,ls,-,-,-
5.3.1.11,Pemasangan 1 Unit Lampu High Bay 100 Watt,ls,-,-,-
0.255,100000,ls,-,-,-
0.425,145000,ls,-,-,-
0.043,175000,ls,-,-,-
0.014,200000,ls,-,-,-
1.2,1620000,ls,-,-,-
0.1,204145,ls,-,-,-
5.3.1.12,Pemasangan 1 Unit Lampu Eksit LED 3 Watt c/w Battery,ls,-,-,-
0.076,100000,ls,-,-,-
0.127,145000,ls,-,-,-
0.013,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,148000,ls,-,-,-
0.1,19189,ls,-,-,-
5.3.1.13,Pemasangan 1 Unit Lampu TLED 1 X 14 Watt 2.100 Lumen (Dust Proof),ls,-,-,-
0.114,100000,ls,-,-,-
0.191,145000,ls,-,-,-
0.019,175000,ls,-,-,-
0.006,200000,ls,-,-,-
1.1,65000,ls,-,-,-
0.1,11512,ls,-,-,-
5.3.1.14,Pemasangan 1 Unit Lampu TLED 1 X 24 Watt 2.100 Lumen (Balk),ls,-,-,-
0.114,100000,ls,-,-,-
0.191,145000,ls,-,-,-
0.019,175000,ls,-,-,-
0.006,200000,ls,-,-,-
1.1,72000,ls,-,-,-
0.1,12282,ls,-,-,-
5.3.1.15,Pemasangan 1 Unit Lampu TLED 1 X 24 Watt 2.100 Lumen (Balk) c/w Niced Battery,ls,-,-,-
0.114,100000,ls,-,-,-
0.191,145000,ls,-,-,-
0.019,175000,ls,-,-,-
0.006,200000,ls,-,-,-
1.1,72000,ls,-,-,-
1.1,110000,ls,-,-,-
0.1,24382,ls,-,-,-
5.3.1.16,Pemasangan 1 Unit Lampu TLED 2 X 24 Watt 2.100 Lumen (Balk),ls,-,-,-
0.167,100000,ls,-,-,-
0.278,145000,ls,-,-,-
0.028,175000,ls,-,-,-
0.009,200000,ls,-,-,-
1.1,144000,ls,-,-,-
0.1,22211,ls,-,-,-
5.3.1.17,Pemasangan 1 Unit Lampu TLED 2 X 24 Watt 2.100 Lumen (Balk) c/w Nicad Battery,ls,-,-,-
0.167,100000,ls,-,-,-
0.278,145000,ls,-,-,-
0.028,175000,ls,-,-,-
0.009,200000,ls,-,-,-
1.1,144000,ls,-,-,-
1.1,110000,ls,-,-,-
0.1,34311,ls,-,-,-
5.3.1.18,Pemasangan 1 unit Lampu PJU Kawasan LED 50 Watt + Tiang 6-7 M (single Pool),ls,-,-,-
1.395,100000,ls,-,-,-
2.33,145000,ls,-,-,-
0.233,175000,ls,-,-,-
0.078,200000,ls,-,-,-
1.05,495000,ls,-,-,-
1.05,2000000,ls,-,-,-
0.1,315347.5,ls,-,-,-
5.3.1.19,Pemasangan 1 Unit Lampu Kawasan LED 50 Watt + Solar Cell + Tiang 6-7 M ( Single Pool),ls,-,-,-
2.029,100000,ls,-,-,-
3.388,145000,ls,-,-,-
0.339,175000,ls,-,-,-
0.113,200000,ls,-,-,-
1.05,700000,ls,-,-,-
1.05,2000000,ls,-,-,-
0.1,361108.5,ls,-,-,-
5.3.1.20,Pemasangan 1 Unit Lampu Taman 25 Watt + Tiang 1 M,ls,-,-,-
0.255,100000,ls,-,-,-
0.425,145000,ls,-,-,-
0.043,175000,ls,-,-,-
0.014,200000,ls,-,-,-
1.1,155000,ls,-,-,-
0.1,26795,ls,-,-,-
5.3.1.21,Pemasangan 1 Unit Fitting + 7 Watt LED,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,27000,ls,-,-,-
1.1,16000,ls,-,-,-
0.1,7194,ls,-,-,-
5.3.1.22,Pemasangan 1 Unit Fitting + 7 Watt LED c/w Nicad Battery,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,27000,ls,-,-,-
1.1,16000,ls,-,-,-
1.1,110000,ls,-,-,-
0.1,19294,ls,-,-,-
5.3.1.23,Pemasangan 1 Unit Fitting +  9 Watt LED,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,34000,ls,-,-,-
1.1,16000,ls,-,-,-
0.1,7964,ls,-,-,-
5.3.1.24,Pemasangan 1 Unit Fitting +  9 Watt LED c/w Nicad Battery,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,34000,ls,-,-,-
1.1,16000,ls,-,-,-
1.1,110000,ls,-,-,-
0.1,20064,ls,-,-,-
5.3.1.25,Pemasangan 1 Unit Fitting +  20 Watt Baret c/w Nicad Battery,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,77000,ls,-,-,-
1.1,16000,ls,-,-,-
1.1,110000,ls,-,-,-
0.1,24794,ls,-,-,-
5.3.1.26,Pemasangan 1 Unit Fitting +  32 Watt Baret c/w Nicad Battery,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,97000,ls,-,-,-
1.1,16000,ls,-,-,-
1.1,110000,ls,-,-,-
0.1,26994,ls,-,-,-
5.3.1.27,Pemasangan 1 Unit Fitting +  40 Watt Lampu Pijar,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,28000,ls,-,-,-
1.1,16000,ls,-,-,-
0.1,7304,ls,-,-,-
5.3.1.28,Pemasangan 1 Unit Lampu TL 18 Watt ( Balk),ls,-,-,-
0.114,100000,ls,-,-,-
0.191,145000,ls,-,-,-
0.019,175000,ls,-,-,-
0.006,200000,ls,-,-,-
1.1,20000,ls,-,-,-
0.1,6562,ls,-,-,-
5.3.1.29,Pemasangan 1 Unit Lampu TLED 18 Watt ( Balk),ls,-,-,-
0.114,100000,ls,-,-,-
0.191,145000,ls,-,-,-
0.019,175000,ls,-,-,-
0.006,200000,ls,-,-,-
1.1,30000,ls,-,-,-
0.1,7662,ls,-,-,-
0.114,100000,ls,-,-,-
0.191,145000,ls,-,-,-
0.019,175000,ls,-,-,-
0.006,200000,ls,-,-,-
1.1,25000,ls,-,-,-
0.1,7112,ls,-,-,-
0.114,100000,ls,-,-,-
0.191,145000,ls,-,-,-
0.019,175000,ls,-,-,-
0.006,200000,ls,-,-,-
1.1,75000,ls,-,-,-
0.1,12612,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
16.5,32900,ls,-,-,-
0.1,62170.8,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
16.5,174900,ls,-,-,-
16.5,4000,ls,-,-,-
0.1,303640.8,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
3.3,21300,ls,-,-,-
0.1,14514.8,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,"Kabel NYFGBY 3 x 2,5 mm² 33.0;T Dus 1.0;Isolasi 0.5;Lasdop 3.0",-
0.1,116455.8,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,"Kabel NYY 3 x 2,5 mm² 33.0;Conduit HI 20 mm 33.0;T Dus 1.0;Socket Conduit 20 mm 5.0;Elbow 4.0;Isolasi 0.5;Lasdop 3.0",-
0.1,92605.8,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
8.8,21300,ls,-,-,-
0.1,26229.8,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,"Kabel NYM 3 x 2,5 mm² 11.0;Isolasi 0.5;Lasdop 3.0",-
0.1,30915.8,ls,-,-,-
0.6,100000,ls,-,-,-
1.002,145000,ls,-,-,-
0.1,175000,ls,-,-,-
0.033,200000,ls,-,-,-
1.1,375000,ls,-,-,-
0.286,3300000,ls,-,-,-
0.1,159719,ls,-,-,-
0.086,100000,ls,-,-,-
0.143,145000,ls,-,-,-
0.014,175000,ls,-,-,-
0.005,200000,ls,-,-,-
1.1,142000,ls,-,-,-
0.1,18898.5,ls,-,-,-
0.769,100000,ls,-,-,-
0.1,12707,ls,-,-,-
0.024,100000,ls,-,-,-
0.04,145000,ls,-,-,-
0.004,175000,ls,-,-,-
0.001,200000,ls,-,-,-
1.1,11300,ls,-,-,-
1.1,3800,ls,-,-,-
0.1,2571,ls,-,-,-
0.681,100000,ls,-,-,-
1.137,145000,ls,-,-,-
0.114,175000,ls,-,-,-
0.038,200000,ls,-,-,-
1.1,1400000,ls,-,-,-
0.1,180051.5,ls,-,-,-
5.3.2,Pemasangan Sensor,ls,-,-,-
5.3.2.1,Pemasangan 1 Unit Sensor Cahaya,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,58000,ls,-,-,-
0.1,8844,ls,-,-,-
5.3.2.2,Pemasangan 1 Unit Sensor Gerak,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,65900,ls,-,-,-
0.1,9713,ls,-,-,-
5.4,PEKERJAAN SISTEM ELEKTRONIK,ls,-,-,-
5.4.1,Sistem Alarm Kebakaran,ls,-,-,-
6.333,100000,ls,-,-,-
10.577,145000,ls,-,-,-
1.058,175000,ls,-,-,-
0.353,200000,ls,-,-,-
1.1,26250000,ls,-,-,-
0.1,3129771.5,ls,-,-,-
5.4.1.2,Pemasangan 1  Unit PC Komputer,ls,-,-,-
0.417,100000,ls,-,-,-
0.696,145000,ls,-,-,-
0.07,175000,ls,-,-,-
0.023,200000,ls,-,-,-
1.05,3500000,ls,-,-,-
0.1,383447,ls,-,-,-
5.4.1.3,Pemasangan 1 Unit Alarm Printer,ls,-,-,-
0.302,100000,ls,-,-,-
0.505,145000,ls,-,-,-
0.05,175000,ls,-,-,-
0.017,200000,ls,-,-,-
1.05,2500000,ls,-,-,-
0.1,274057.5,ls,-,-,-
5.4.1.4,Pemasangan 1 Unit Report Printer,ls,-,-,-
0.302,100000,ls,-,-,-
0.505,145000,ls,-,-,-
0.05,175000,ls,-,-,-
0.017,200000,ls,-,-,-
1.05,1900000,ls,-,-,-
0.1,211057.5,ls,-,-,-
5.4.1.5,Pemasangan 1 Unit Announciator,ls,Pekerja 1.0,-,-
1.67,145000,ls,-,-,-
0.167,175000,ls,-,-,-
0.056,200000,ls,-,-,-
1.1,2100000,ls,-,-,-
0.1,269257.5,ls,-,-,-
5.4.1.6,Pemasangan 1 Unit Terminal Box Fire Alarm (Lengkap dengan Modul),ls,Pekerja 1.0,-,-
1.67,145000,ls,-,-,-
0.167,175000,ls,-,-,-
0.056,200000,ls,-,-,-
1.1,265000,ls,-,-,-
0.1,67407.5,ls,-,-,-
5.4.1.7,Pemasangan 1 Unit Some Detector Addressable,ls,-,-,-
0.095,100000,ls,-,-,-
0.159,145000,ls,-,-,-
0.016,175000,ls,-,-,-
0.005,200000,ls,-,-,-
1.05,780000,ls,-,-,-
0.1,85535.5,ls,-,-,-
5.4.1.8,Pemasangan 1 Unit Rate of Rise Detector Addressable,ls,-,-,-
0.095,100000,ls,-,-,-
0.159,145000,ls,-,-,-
0.016,175000,ls,-,-,-
0.005,200000,ls,-,-,-
1.05,343000,ls,-,-,-
0.1,39650.5,ls,-,-,-
5.4.1.9,Pemasangan 1 Unit Fix Heat Detector Addressable,ls,-,-,-
0.095,100000,ls,-,-,-
0.159,145000,ls,-,-,-
0.016,175000,ls,-,-,-
0.005,200000,ls,-,-,-
1.05,318000,ls,-,-,-
0.1,37025.5,ls,-,-,-
5.4.1.10,Pemasangan 1 Unit Smoke Detector Konvensional,ls,-,-,-
0.095,100000,ls,-,-,-
0.159,145000,ls,-,-,-
0.016,175000,ls,-,-,-
0.005,200000,ls,-,-,-
1.05,245000,ls,-,-,-
0.1,29360.5,ls,-,-,-
5.4.1.11,Pemasangan 1 Unit Rate of Rise Detector Konvensional,ls,-,-,-
0.095,100000,ls,-,-,-
0.159,145000,ls,-,-,-
0.016,175000,ls,-,-,-
0.005,200000,ls,-,-,-
1.05,240000,ls,-,-,-
0.1,28835.5,ls,-,-,-
5.4.1.12,Pemasangan 1 Unit Fix Heat Detector Konvensional,ls,-,-,-
0.095,100000,ls,-,-,-
0.159,145000,ls,-,-,-
0.016,175000,ls,-,-,-
0.005,200000,ls,-,-,-
1.05,290000,ls,-,-,-
0.1,34085.5,ls,-,-,-
5.4.1.13,Pemasangan 1 Unit  Lamp Indicator,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.05,57000,ls,-,-,-
0.1,8449,ls,-,-,-
5.4.1.14,Pemasangan 1 Unit Manual Break Glass,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.05,60000,ls,-,-,-
0.1,8764,ls,-,-,-
5.4.1.15,Pemasangan 1 Unit  Horn Strobe,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.05,175000,ls,-,-,-
0.1,20839,ls,-,-,-
5.4.1.16,Pemasangan 1 Unit  Fire Fighting Telepon,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.05,135000,ls,-,-,-
0.1,16639,ls,-,-,-
5.4.1.17,Pemasangan 1 Unit  Alrm Bell,ls,-,-,-
0.064,100000,ls,-,-,-
0.107,145000,ls,-,-,-
0.011,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.05,85000,ls,-,-,-
0.1,11389,ls,-,-,-
5.4.1.18,Pemasangan 1 titik Instalasi Detector Adressable Per Titik,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
8.8,4500,ls,-,-,-
8.8,4000,ls,-,-,-
21.5,322.5,ls,-,-,-
0.1,16993.25,ls,-,-,-
5.4.1.19,Pemasangan 1 titik Instalasi Detector Konvensional Per Tititk,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
8.8,9200,ls,-,-,-
8.8,4000,ls,-,-,-
21.5,322.5,ls,-,-,-
0.1,21129.25,ls,-,-,-
5.4.1.20,Pemasangan 1 titik Instalasi Lamp Indicator,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
16.5,9200,ls,-,-,-
16.5,4000,ls,-,-,-
21.5,580.5,ls,-,-,-
0.1,32319.05,ls,-,-,-
5.4.1.21,Pemasangan 1 titik Instalasi Manual Push Button,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
16.5,23000,ls,-,-,-
16.5,4000,ls,-,-,-
21.5,580.5,ls,-,-,-
0.1,55089.05,ls,-,-,-
5.4.1.22,Pemasangan 1 titik Instalasi Alarm Bell,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
16.5,9200,ls,-,-,-
16.5,4000,ls,-,-,-
21.5,580.5,ls,-,-,-
0.1,32319.05,ls,-,-,-
5.4.1.23,Pemasangan 1 titik Instalasi  Indicator Bell,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
16.5,23000,ls,-,-,-
16.5,4000,ls,-,-,-
21.5,580.5,ls,-,-,-
0.1,55089.05,ls,-,-,-
5.4.1.24,Pemasangan 1 titik Instalasi Intercom Jack,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,-,-
16.5,3924,ls,-,-,-
16.5,4000,ls,-,-,-
21.5,580.5,ls,-,-,-
0.1,23613.65,ls,-,-,-
5.4.1.25,Pemasangan 1 titik Instalasi Flow & Temper Switch,ls,-,-,-
0.19,100000,ls,-,-,-
0.318,145000,ls,-,-,-
0.032,175000,ls,-,-,-
0.011,200000,ls,-,"Kabel NYA 2 x 1,5 mm² 33.0;Conduit HI 20 mm 33.0;T Dus 1.0;Socket Conduit 20 mm 17.0;Klem 20 mm 34.0;Flexible Conduit 20 mm 1.0",-
21.5,1096.5,ls,-,-,-
0.1,56150.65,ls,-,-,-
5.4.1.26,Pemasangan 1 buah Sirine Module,ls,-,-,-
0.069,100000,ls,-,-,-
0.115,145000,ls,-,-,-
0.012,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,650000,ls,-,-,-
0.1,74147.5,ls,-,-,-
5.4.1.27,Pemasangan 1 buah Control Module,ls,-,-,-
0.069,100000,ls,-,-,-
0.115,145000,ls,-,-,-
0.012,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,350000,ls,-,-,-
0.1,41147.5,ls,-,-,-
5.4.1.28,Pemasangan 1 buah Relay Module,ls,-,-,-
0.069,100000,ls,-,-,-
0.115,145000,ls,-,-,-
0.012,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,103500,ls,-,-,-
0.1,14032.5,ls,-,-,-
5.4.1.29,Pemasangan 1 buah Isolator Module,ls,-,-,-
0.069,100000,ls,-,-,-
0.115,145000,ls,-,-,-
0.012,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,220000,ls,-,-,-
0.1,26847.5,ls,-,-,-
5.4.1.30,Pemasangan 1 buah Monitor  Module,ls,-,-,-
0.069,100000,ls,-,-,-
0.115,145000,ls,-,-,-
0.012,175000,ls,-,-,-
0.004,200000,ls,-,-,-
1.1,200000,ls,-,-,-
0.1,24647.5,ls,-,-,-
5.4.1.31,Pemasangan 1 buah Terminal Box Fire Alarm ( Tanpa Modul),ls,-,-,-
0.129,100000,ls,-,-,-
0.215,145000,ls,-,-,-
0.021,175000,ls,-,-,-
0.07,200000,ls,-,-,-
1.05,265000,ls,-,-,-
0.1,34000,ls,-,-,-
5.4.1.32,"Pemasangan 1 buah Kabel Power Fire Alarm NYA 20x1,5 mm2",ls,-,-,-
0.036,100000,ls,-,-,-
0.06,145000,ls,-,-,-
0.006,175000,ls,-,-,-
0.002,200000,ls,-,-,-
1.15,9200,ls,-,-,-
0.1,2433,ls,-,-,-
5.4.1.33,"Pemasangan 1 buah Kabel Power Fire Alarm NYA 3x2x2,5 mm2",ls,-,-,-
0.024,100000,ls,-,-,-
0.04,145000,ls,-,-,-
0.004,175000,ls,-,-,-
0.001,200000,ls,-,-,-
1.15,19448,ls,-,-,-
0.1,3146.52,ls,-,-,-
5.4.1.34,"Pemasangan 1 buah Kabel Power Fire Alarm NYA 5x2x2,5 mm2",ls,-,-,-
0.036,100000,ls,-,-,-
0.06,145000,ls,-,-,-
0.006,175000,ls,-,-,-
0.002,200000,ls,-,-,-
1.15,51500,ls,-,-,-
0.1,7297.5,ls,-,-,-
5.4.1.35,Pemasangan 1 Unit Rectifier,ls,-,-,-
0.086,100000,ls,-,-,-
0.143,145000,ls,-,-,-
0.014,175000,ls,-,-,-
0.005,200000,ls,-,-,-
1.1,3500000,ls,-,-,-
0.1,388278.5,ls,-,-,-
5.4.1.36,Pemasangan 1 Unit Power Surge Arrester,ls,-,-,-
0.181,100000,ls,-,-,-
0.302,145000,ls,-,-,-
0.03,175000,ls,-,-,-
0.01,200000,ls,-,-,-
1.1,1279000,ls,-,-,-
0.1,147604,ls,-,-,-
5.4.1.37,"Pemasangan 1 Unit UPS 2 KVA ( Inverter, Rectifier, Battery Backup 15 menit)",ls,-,-,-
0.25,100000,ls,-,-,-
0.418,145000,ls,-,-,-
0.042,175000,ls,-,-,-
